Nº Processo,Natureza do Processo,Forma de Cadastramento,Crédito
21029,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
15205,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
18244,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
40506,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
27038,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
21118,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
38644,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
9523,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
9089,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
13442,DIGITAL,Manual,Restituição de Pagamento Indevido ou a Maior - Remessa Postal/Expressa
28305,DIGITAL,Manual,Restituição de PGIM Empregador Doméstico
40542,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
43659,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
36026,DIGITAL,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior
45753,ELETRÔNICO,Automático,Restituição de Contribuição Previdenciária Indevida ou a Maior
32202,DIGITAL,Manual,Restituição de PGIM Empregador Doméstico
9723,DIGITAL,Manual,Restituição de Simples Nacional
724,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
30539,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
15898,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
44887,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
35156,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
12778,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
9651,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
13699,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
24415,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
32438,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
9628,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
5749,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
4102,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
9666,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
31182,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
13470,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
41406,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
27900,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
14518,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
33984,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
40927,ELETRÔNICO,Automático,Restituição de Pagamento Indevido ou a Maior
43110,DIGITAL,Manual,REDEA - Restituição Apurada DIRPF Não Processada Eletronicamente
38851,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
7551,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
11583,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
32036,DIGITAL,Manual,Restituição de Contribuição Previdenciária Indevida ou a Maior
